Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201510,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,27
201510,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"7,273"
201510,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"6,868"
201510,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"6,641"
201510,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"6,186"
201510,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,"4,212"
201510,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,"4,558"
201510,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,"9,227"
201510,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,"8,638"
201510,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,C,"42,279"
201510,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,C,"43,498"
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"25,092"
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"21,490"
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,"270,749"
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,"282,049"
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,123
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"358,383"
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"353,471"
201510,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,110
201510,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"66,115"
201510,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"73,726"
201510,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,361
201510,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"5,899"
201510,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"6,869"
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,610
201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,952
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,"6,221"
201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,"1,199"
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"5,702"
201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"6,470"
201510,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"38,888"
201510,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"32,196"
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"15,342"
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"11,677"
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,406
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,"5,055"
201510,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"179,859"
201510,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"180,876"
201510,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"2,917"
201510,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"3,336"
201510,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"14,142"
201510,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"13,868"
201510,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,"3,562"
201510,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,"3,595"
201511,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,"4,788"
201511,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,"4,612"
201511,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"9,334"
201511,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"10,476"
201511,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"25,246"
201511,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"25,594"
201511,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"8,385"
201511,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"8,925"
201511,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"8,892"
201511,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,"8,837"
201511,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,"8,196"
201511,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,"8,706"
201511,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"50,246"
201511,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"50,512"
201511,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,"6,419"
201511,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,"6,708"
201511,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,"6,445"
201511,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,"6,660"
201511,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,"69,269"
201511,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,"72,939"
201511,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"117,571"
201511,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"119,320"
201511,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,"7,579"
201511,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,"7,036"
201511,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,"18,899"
201511,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,"19,800"
201511,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,"3,010"
201511,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,"3,819"
201511,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,"21,482"
201511,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,"20,957"
201511,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,"7,806"
201511,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,"8,547"
201511,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,"5,531"
201511,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,"5,431"
201511,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,"5,724"
201511,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,"5,488"
201511,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"15,273"
201511,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"15,979"
201511,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"9,658"
201511,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"9,190"
201511,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"144,873"
201511,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"146,353"
201511,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,"15,633"
201511,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"16,668"
201511,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,"10,115"
201511,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,"13,489"
201511,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,"6,882"
201511,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,"5,434"
201511,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"31,703"
201511,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"32,580"
201511,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"12,167"
201511,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"12,310"
201511,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"5,875"
201511,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"6,599"
201511,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"63,655"
201511,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"63,733"
201511,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,114
201511,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,144
201511,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"7,509"
201511,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"7,366"
201511,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"6,819"
201511,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"6,654"
201511,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"16,622"
201511,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"17,050"
201511,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"9,701"
201511,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"9,733"
201511,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"5,756"
201511,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"6,115"
201511,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"12,286"
201511,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"13,851"
201511,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"5,227"
201511,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"5,150"
201511,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"155,194"
201511,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"152,256"
201511,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,304"
201511,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"9,672"
201511,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"12,203"
201511,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"142,369"
201511,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"141,640"
201511,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,7
201511,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"7,044"
201511,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"6,859"
201511,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"5,814"
201511,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"5,569"
201511,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,"4,996"
201511,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,"5,266"
201511,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,"8,624"
201511,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,"8,925"
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"29,419"
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"20,763"
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,"239,960"
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,"257,323"
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,180
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"313,110"
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"312,642"
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,387
201511,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"66,601"
201511,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"63,432"
201511,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"6,287"
201511,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"6,681"
201511,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,204
201511,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,"1,758"
201511,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,"4,993"
201511,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,379
201511,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"5,456"
201511,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"5,006"
201511,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"17,909"
201511,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"18,160"
201511,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"23,438"
201511,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"18,470"
201511,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,142
201511,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,"6,998"
201511,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,103
201511,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"175,650"
201511,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"175,918"
201511,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"3,955"
201511,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"4,134"
201511,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"9,311"
201511,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"9,848"
201512,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,"4,291"
201512,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,"4,299"
201512,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"10,049"
201512,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"14,340"
201512,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"28,887"
201512,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"28,579"
201512,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"9,120"
201512,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"9,341"
201512,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"9,024"
